,brand_name,product_name,user_name,review,date,product_link
31,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,JI0527,진짜편리함이남다릅니다 꼭사세요 스타일러너무좋아요,2020.09.12 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
32,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,rangranghome,매일 양복을 입는 남편이 너무 사랑하는 가전제품 이예요. 이번처럼 긴 장마철에는 제습 기능으로 열일했어요. 문을 열고 제습을 돌리면 방전체가 보송보송.. 옷장 문들 활짝 열어놓고 돌려서 옷들도 보송. 이불도 보송. 스타일러 기능이야 워낙 좋은거 알았지만 제습으로 정말 최고였어요.,2020.08.30 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
33,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,토피넛0,스타일러 생각보다 활용도가 높아요 기대이상이네요,2020.06.09 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
34,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,토마토복숭아포도,드레스룸에 두고 스타일러 기능뿐만 아니라 거울기능도 있어서 잘 쓰고 있어요,2020.04.26 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
35,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,잘꾸며보자구,미러까지 영롱해요 지문남는게 단점이긴하지만 이정도쯤이야,2020.04.18 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
36,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,🐒경민★서영💕서하,없으면 모르지만 있으면편하고좋으네요 5벌크기는잇어야 4식구쓰겠어요 먼지털기 냄새빼기 짱좋네요,2020.04.01 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
37,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,kminsss,너무이쁘죠!전신거울로도사용가능해서1석2조입니다,2020.03.21 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
38,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,som0818,"매우 만족하며 사용중입니다. 외출 후 바로바로 옷을 걸어두면, 드라이 맡길 일이 줄어듭니다.",2020.02.09 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
39,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,Jeongyejin,건조기만큼이나 좋은 스타일러 거실 한켠에 두니 인테리어 효과도 좋아요,2019.12.30 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
40,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,잘꾸며보자구,남편이 옷을 좋아해서 결혼하면 꼭 갖고싶은 전자제품이라 혼수품목에 스타일러 필수였어요 ㅎㅎ 미러로 되어있어 거울이 따로 놔두지않아도 되서 공간활용도 좋구요 디자인도 좋고 성능도 굉장히 만족이에요 ㅎㅎ,2020.10.12 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
41,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,후후맘💕,보송보송하니 새옷입는 느낌♥️ 3벌짜리가 잇엇는데 좀 더 큰게 필요해서 구매한거에요 넘 맘에 들어요^^,2020.07.31 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
42,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,롤로네집,이건정말 갓템이에요 제발5벌짜리 사세요 이불도살균스팀하고 바지칼주름잡고너무너무좋습니다!,2020.06.16 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
43,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,다은이네홈,"요즘같이 미세먼지, 코로나로 외출이 불안할때 사용하면 너무 좋아요~ 외출하고 외투를 꼭 넣고 사용 중이에요",2020.04.02 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
44,LG전자,LG 트롬 스타일러 5벌+1 S5MBA 블랙틴트미러,더듬22,매일 정장 입는 저로써는 신세계. 매일 세탁소 갔는데 갈일이 조금은 줄었네요,2020.01.06 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/669607/selling
45,LG전자,트롬 스타일러 S3MF,세현☆김정현,엄청 좋아요 담배냄새도 잘 빠지고 눅눅한 옷도 뽀송해지고 정말맘에 듭니다,2021.02.24 ∙ 오늘의집 구매,https://ohou.se/productions/82866/selling
46,LG전자,트롬 스타일러 S3MF,달콤한으내도시,좋아요ㅋㅋ근데 물갈아주기 귀찮아서 잘사용안해요,2021.01.01 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/82866/selling
47,LG전자,트롬 스타일러 S3MF,젠틀유노,"거울효과까지 제대로입니다! 이왕이면 이모델 ㅊㅊ?,",2020.09.12 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/82866/selling
48,LG전자,트롬 스타일러 S3MF,트레비야,lg스타일러 강추합니다 항상 드라이한거처럼 뽀송뽀송하고 이불까지 전부 스타일러 돌릴 수 있어서 강추합니다,2019.07.08 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/82866/selling
49,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,써니맘02,좀 기다리긴 했는데 생각보다 바람이 쎄네요. 단점은 좀 무거워요ㅠㅠ 그래도 가성비 좋아요~^^,2021.03.12 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
50,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,thwjd8806,괜찮네요 코드가 이상해서 교환해서 배송은 늦어지긴했어요,2021.03.12 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
51,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,솧졍,해외배송이라 그런지 이 제품 받으려면 최소15일 전에 시키세요~ 후기 보니까 늦게 온다그래서 맞춰서 시켰는데 잊을때쯤 왔어요~ 제품이 생각보다 딸깍이 부분이 뻑뻑해서 한손으로 1단2단 조절이 어렵더라고요ㅜㅜ 그치만 바람이 엄청 세고 소리도 그만큼 커요~ 깜짝놀랐어요 ㅎㅎ 디자인은 마음에 너무 들어서 만족합니다~ 냄새도 조금 나고 내구성이 좋아보이진 않지만 가성비 짱!,2021.03.12 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
52,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,이북이,튼튼하고 좋네요. 바람도 잘 나오고 거치대도 쉽게 떨어지지 않아 좋습니다.,2021.03.12 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
53,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,forcus,해외 배송이라서 배송이 늦었지만 기다린만큼 성능은 좋아요 ㅎㅎ 소리 크다는 말이 많아서 걱정 했는데 원래 쓰던 드라이기랑 비슷한 거 같고 무게도 비슷해요 거치대까지 있어서 너무 만족합니당 !,2021.03.11 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
54,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,찜♡,배송은 엄청 느렸지만~바람은 써네요 잘쓰겠습니다,2021.03.11 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
55,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,moon28,"디자인 성능은 좋아요. 가격도 저렴하고, 배송이 한달가까이 걸렸어요. ㅠㅠ",2021.03.11 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
56,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,루나더문,"겉박스 속박스로 이중박스포장 되어있고, 무게는 예상보다 두배는 더 무거운 느낌이에요..바람은 썬거 같은데..아주 잘 복제된 느낌입니다..고급진걸 원하신다면 다 ☆슨을 사시고 가성비를 원하신다면 이제품이 맞을듯해요.. 배송은..정말 아주 오래 걸려서 주문한걸 잊을정도에요..ㅋㅋ 그래도 탈없이 와서 별 세개.. 오늘부터 딸의 머리를 잘 책임져주길..기대해봅니당",2021.03.10 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
57,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,한놈이,배송이 진짜 너무 느립니다. 배송 기대하지 마세요 디자인 기능 만족 포장은 반쯤 뜯어져 있네요,2021.03.10 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
58,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,남주혁사랑ㅎㅐ,기존에 있는 다이*이랑 별차이 없어요!! 진차 이뿜 ㅠㅠ 바람도 엄청쎄고 남편이 보자마자 이거 비싼거 아니냐고 ㅋㅋㅋ 20만원은 족히 넘어보인대요 ㅋㅋ 잘샀어용 배송은 2-3주 걸렸어요!,2021.03.09 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
59,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,써니니90,상품은 진짜 좋고 괜찮아요 근데 배송이랑 고객응대가 진짜 최악이였습니다. 한달하고2주넘게 기다렸어요,2021.03.09 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
60,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,월욜밤샘,리퍼제품 산 느낌쓰 강함 제품은 이상 없어요 청소기 소리랑 비슷 두피까지 잘 말려주는 듯,2021.03.09 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
