,brand_name,product_name,user_name,review,date,product_link
0,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,찌니573,세탁기돌리면서 건도준비 할수있어서 좋지만 건조시간이 생각보다길고 정전기가 많이나요ㅜ,2020.12.27 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
1,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,dohyun1190,예전부터 사고싶었던 모델이라 더 마음에 드네요ㅎㅎ,2021.03.01 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
2,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,난걷는걸좋아해,예전부터 디자인이 맘에 들어 쭉 보고 있다가 세일 많이 해서 드뎌 구입하게 되었어요. 아는 지인은 390에 구메했는데 오늘의의 집에서 250에 구입 ㅋㅋ 알뜰구매 했어요. 거기에 VIP 3%적립까지 우선 세탁이 넘 빨리 되고 건조기 기능에 이불 스팀이 넘~~ 좋구 만족합니다. 주위에 많이 알리고 자랑중입니다~^^,2021.02.20 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
3,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,m61,설치기사님너무친절하세요 ㆍ힘든공간설치해주시느라 고생하셧어요^^상품 백퍼만족합니다,2020.09.26 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
4,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,"이정화(성,준맘)","배송도 좋았고,설치기사님도 친절하시고 갖고싶던모델이라 너~~~무 좋아요..",2021.02.21 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
5,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,신살구,삶의 질을 높여준 제품입니다. 배송도 빠르고 설치 기사님도 친절하셨어요. 모르고는 살아도 맛보고는 없이 못 살겠네요. 뽀송한 수건으로 삶의 질을 높이세요👍,2021.02.21 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
6,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,Dkfoeoskfk,이단은 처음이라 아직 적응기에요 ㅎㅎ 세탁물 뺄때 조금 힘들어요 ㅠㅠㅋㅋㅋ,2021.01.09 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
7,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,JI0527,건조기는 신세계입니다 다들사세요꼭이요,2020.09.12 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
8,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,huuuu_____,"제일 잘 산 것들 중 하나인 워시타워,, 너무이쁘고 기능도 좋아요◡̈",2020.07.28 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
9,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,.0130,엄청 만족스러워요. 빨래 스트레스에서 해방됐어요. 좀 건조하긴한데 어쩔수없는듯. 건조준비는 상세하게 설정이 어려워 생각보다 불편해서 잘 안써요.,2021.03.08 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
10,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,신살구,삶의 질을 높여준 제품입니다. 배송도 빠르고 설치 기사님도 친절하셨어요. 모르고는 살아도 맛보고는 없이 못 살겠네요. 뽀송한 수건으로 삶의 질을 높이세요👍,2021.02.21 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
11,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,🍰이향구,소름도 적고 무엇보다 건조 기능있어 너무 편해요^^,2021.02.16 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
12,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,김하트하트,아직까지 단점이랄게 딱히 없어요ㅋㅋㅋ너무 좋아요,2021.01.19 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
13,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,"tae,eun woo",드럼세탁기 처음쓰지만 통돌이 보다 안좋다는 말 많이 들었지만 만족해요 건조기는 넘 넘 좋인요 요즘같은 시기에 이불 수건 건조되서 나오면 따뜻하고 좋네요 신세계네요,2020.12.17 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
14,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,별명없음89,너무 좋아요~ 가전은 역시 엘지인가봅니다ㅎㅎ,2020.12.13 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
15,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,옌르르,선물로 주문해드렸는데 아주 만족해하시네요ㅎㅎ,2020.10.20 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
16,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,peony_h,저희집 보물 1호입니다 ㅎㅎㅎ 너어뮤 좋아요 말해뭐해~~ 건조기 옷 줄지도 않고 젛아용!!,2020.10.02 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
17,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,오호리이,세탁이 진짜편해요 이래서 워시타워 하나봅니당,2020.08.29 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
18,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,znvltid,좁은집에 설치하느라 고생하셨어요 외관은 넘 만족합니다,2021.03.11 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
19,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,큐달스,어머니 선물로 사드렸는데 너무 좋아하시네요:),2021.02.19 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
20,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,라뷰둥,세탁기 건조기 합쳐져 있어서 그게 가장 좋아요 소리가 그렇게 크지도 않고 딱이에요 ㅎㅎ,2020.10.20 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/663938/selling
21,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,나혜씨,설 전에 받을수 있어서 감동 이었어요~ 받는날이 손없는 날이라 설치 기사님께서 너무나도 바쁘셔서.... 밤 10시 30분에 설치 완료 했네요. 두분이서 너무나도 쉽게 설치 완료 하시더라구요. 실물이 더 이뻐요~ 설치 전 보일러 때문에 위치가 애매해서 고민했는데 생각보다 공간이 많이 남아 다행이었어요~ 요구조건 잘 확인해주셨구요~ 기존 사용하던 드럼이 물 배출시 수압으로 후수가 이탈되어 물이 넘쳤었는데 이번 설치 해주실때 너무 잘해주셔서 물이 차오르지 않고 낼 배출되요~ 너무 늦에 다음날 세탁 했었는데 이상없이 잘 돌아가요~ 밤에 건조기 돌렸었는데 소리도 작아 이제 밤 세탁 걱정이 없어요~ ㅎ,2021.02.15 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
22,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,행복하자울가족,우선 디자인이 너무 예쁘고 기존에 아기세탁기와 통돌이 사용했는데 그것보다 훨씬 조용하고 편해요~ 건조시 먼지까지 빨아먹어주니 아주 대만족입니다~,2021.02.14 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
23,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,jjomangii,20년 넘게 쓰던 통돌이를 버리고 드디어 워시타워 입성했습니다. 생각보다 너무 커서 통돌이 옆에 있던 선반을 다 치워야 했지만 세탁도 세탁이지만...건조기는 정말 혁신이네요ㅠㅠ 이제 빨래 안마를 걱정 안해도 되겠어요.,2021.02.07 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
24,LG전자,트롬 워시타워 W16WTA 세탁21kg+건조16kg,다용잉잉잉,"제품은 다 좋고 설치기사님도 친절하게 설치해주섰는데, 배송전 일정 조율하는게 정말 별로네요.. 마음대로 배송일정 변경하고 안내도 별도로 안주시고, 제가 먼저 연락드렸는데 대응도 엉망이었어요",2021.03.01 ∙ 오늘의집 구매,https://ohou.se/productions/663938/selling
25,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,파트너 공식리뷰,"전에 LG 세탁기/건조기 쓰다가 넘어왔습니다. 1. 합리적인 가격 먼저 좋았던 점은 LG건조기 하나도 안 되는 값에 세탁기+건조기를 새걸로 받을수 있다는 겁니다. 핸드폰 처럼 이런저런 세부적인 기능 보다는 한두가지 기능만 반복해서 사용하는 세탁기/건조기 특성상 기본 기능만 탄탄하면 굳이 비싼 가격주고 살 필요 없다고 생각됩니다. 이 가격에 이 정도 성능이면 삼성/LG 제품 가격에 거품이 있다고 볼 수 밖에 없네요. 2. 기본 성능 TV도 쓰는 기능만 계속 쓰는데 세탁기/건조기는 좀 더 극단적이죠. LG세탁기 14년 쓰는 동안 표준코스 외에 다른 기능을 쓴적이 5번이 안 됩니다. 몇 일 써본 결과 세탁기는 별 다른 점 없어 보이고, 건조기는 LG제품보다 더 만족합니다. 고양이 키우고 있어서 먼지/털 제거 잘 되나 보는데 먼저 쓰던 LG 제품 보다 먼지가 더 많고 뽀송하게 나옵니다.",2021.02.16 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/671952/selling
26,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,파트너 공식리뷰,크..진작에 살걸 그랬습니다...돌아가는 소리도 자그맣게 윙윙거려서 문닿아놓으면 돌아가는지도 모르겠고 참 하얗고 준수한 제품이어요...잘샀다!!!,2021.02.16 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/671952/selling
27,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,파트너 공식리뷰,4층 엘리베이터 없는 빌라여서 들고 옮겨오시느라 수고가 많으셨습니다. 다만 조금의 비용이 들었지만요. 설치해주시는 분들이 친절하셨구요. 수평 맞추는 것이나 뒷처리도 깔끔하셨습니다. 디자인도 깔끔하니 이쁨니다. 아직 이사전이라 사용은 못해봤지만 기대가 됩니다. 저렴한 가격에 건조기와 세탁기 모두 사용할 수 있어서 너무 좋습니다~~~★★,2021.02.16 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/671952/selling
28,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,우리집왕초,오늘의집에서 행사에서 최저가보다 2만원 더 저렴히 주문했어요 이사하느라 바빠서 비밀번호 알려드리고 설치 부탁드렸는데 넘나 완벽하고 친절하시네용 ㅜㅜ 감사드려여 백만원에 건조기랑 세탁기까지 가성비 핵꿀아이템이에요 +어제 침대시트 돌려봤는데 신세계를 봤음,2021.03.11 ∙ 오늘의집 구매,https://ohou.se/productions/671952/selling
29,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,crazy!,완전 맘에 드네요. 기사님들 친절하게 사용법. 관리까지 설명 다 해주시고 설치하자마자 세탁에 건조까지 해봤어요 뽀송뽀송하게 아주 맘에 들고 만족합니다 브랜드때문에 망설이다 구매했는데 기대보다 좋아요. 다음달에 언니네 이사갈집에 선물 해줘야겠어요. 위니아 추천합니다,2021.03.08 ∙ 오늘의집 구매,https://ohou.se/productions/671952/selling
30,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,파트너 공식리뷰,"전에 LG 세탁기/건조기 쓰다가 넘어왔습니다. 1. 합리적인 가격 먼저 좋았던 점은 LG건조기 하나도 안 되는 값에 세탁기+건조기를 새걸로 받을수 있다는 겁니다. 핸드폰 처럼 이런저런 세부적인 기능 보다는 한두가지 기능만 반복해서 사용하는 세탁기/건조기 특성상 기본 기능만 탄탄하면 굳이 비싼 가격주고 살 필요 없다고 생각됩니다. 이 가격에 이 정도 성능이면 삼성/LG 제품 가격에 거품이 있다고 볼 수 밖에 없네요. 2. 기본 성능 TV도 쓰는 기능만 계속 쓰는데 세탁기/건조기는 좀 더 극단적이죠. LG세탁기 14년 쓰는 동안 표준코스 외에 다른 기능을 쓴적이 5번이 안 됩니다. 몇 일 써본 결과 세탁기는 별 다른 점 없어 보이고, 건조기는 LG제품보다 더 만족합니다. 고양이 키우고 있어서 먼지/털 제거 잘 되나 보는데 먼저 쓰던 LG 제품 보다 먼지가 더 많고 뽀송하게 나옵니다.",2021.03.02 ∙ 오늘의집 구매,https://ohou.se/productions/671952/selling
31,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,파트너 공식리뷰,세탁기와 건조기 연결부위가 잘 보이지않으면서 깔끔하게 연결됨,2021.02.16 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/671952/selling
32,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,보리0718,사이즈 적당해서 너무 좋아요. 건조기 돌릴때 소리도 작고 건조기 있으니까 진짜 편하네요ㅎㅎ,2021.03.06 ∙ 오늘의집 구매,https://ohou.se/productions/671952/selling
33,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,Feliz90,배송 잘 왔어요. 생각보다 빨리 와서 좋았어요. 제품은 소음이 없다고는 할 순 없지만 신경쓰일 정도는 아니에요. 건조기있으니 확실히 편하긴 엄청 편해서 좋네요,2021.03.01 ∙ 오늘의집 구매,https://ohou.se/productions/671952/selling
34,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,컬릿껌,가성비가 정말 좋네요. 건조기 한대값보다 싸다니요. 오늘 수건만 열장 넣고 첫사옹했는데 좋네요. 다만 기존에 엘지제품보다는 시간이 좀 더 걸리네요. 그래도 이가격에 이정도면 완전 만족입니당.,2021.03.02 ∙ 오늘의집 구매,https://ohou.se/productions/671952/selling
35,위니아전자,설치포함+6개월치 세제증정! 위니아 10kg 건조기 + 9kg 드럼세탁기 세트,Sujin Jang14,우선 배송에 만족합니다 화장실입구라던지 공간자체가 협소해서 걱정을 많이 했습니다 기사님 두명이서 들어서 안에 맞춰서 넣어주셨어요 아무래도 사이즈가 90*80이다보니까 뒤쪽에 고정되는 쪽에 손을 못넣다보니까 그부분은 못했습니다 이건 기사님이 들어오시기 전에 말씀해주셔서 이해하고 진행했습니다 우선 사이트랑 조금 다른부분은 있었지만 기사님이 상황설명이라던지 배송도 빨리 잘해주셔서 감사합니다,2021.03.01 ∙ 오늘의집 구매,https://ohou.se/productions/671952/selling
36,삼성전자,에어드레서 DF60T8300WG 클래식화이트,방가우니,너뮤 잘 사용하고 있아요. 짱 즇아요.,2020.09.28 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/372321/selling
37,삼성전자,에어드레서 DF60T8300WG 클래식화이트,wltn5897,배송도 빠르고 잘 설치해주셔서 잘쓰고 있습니다,2021.03.01 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
38,삼성전자,에어드레서 DF60T8300WG 클래식화이트,Shyun0304,기사님들 삼성에서 직접오신 분들이라 너무너무 친절하십니다!,2021.03.12 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
39,삼성전자,에어드레서 DF60T8300WG 클래식화이트,롤롤로로롤,요즘같은때에 의류를 깨끗하게 관리하기.너무 좋아요,2021.03.09 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/372321/selling
40,삼성전자,에어드레서 DF60T8300WG 클래식화이트,농기센,"와 너무 싸게 잘샀구요, 설치 기사분들 너무 친절하시고 설치부터 설명까지 신속하게 해주십니다. 에어드레서 수평 맞추시기 위해 계속 신경써주시고 마무리청소까지 다 해주시고 가셨습니다 ㅁㅏ안족~~!",2021.03.07 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
41,삼성전자,에어드레서 DF60T8300WG 클래식화이트,방가우니,너뮤 잘 사용하고 있아요. 짱 즇아요.,2020.09.28 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/372321/selling
42,삼성전자,에어드레서 DF60T8300WG 클래식화이트,장세욱69,너무 사고싶던건데 싸게 잘 샀어요 ㅜㅜ 잘쓸게요~~~~~,2021.03.04 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
43,삼성전자,에어드레서 DF60T8300WG 클래식화이트,jj1206,색상도 이쁘고 사이즈도 적당하고 넘 맘에 들어요~~,2021.03.04 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
44,삼성전자,에어드레서 DF60T8300WG 클래식화이트,NowHere,제품 아주 만족하고 쓰고 있어요. 세일할 때 구매해서 좋았어요.,2021.01.30 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
45,삼성전자,에어드레서 DF60T8300WG 클래식화이트,유길선93,생각했던것보다 예쁘고 조용합니다 잘사용하고 있어요,2021.01.13 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
46,삼성전자,에어드레서 DF60T8300WG 클래식화이트,희은ㅣ,배송날짜도 딱 맞춰주시고 좋아용 잘쓸께용,2020.12.31 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
47,삼성전자,에어드레서 DF60T8300WG 클래식화이트,레몬트리안에서,저렴하게 잘 샀어요 배송일도 미리 연락줘서 좋았습니다 사다리 비용도 무료구요,2020.12.29 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
48,삼성전자,에어드레서 DF60T8300WG 클래식화이트,남다쓰,백화점이나 하이마트에는 흰색 에어드레서가 없는데 여기선 구매할 수 있어서 좋았어요,2020.12.27 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
49,삼성전자,에어드레서 DF60T8300WG 클래식화이트,내맘에들게집꾸미기,드레스룸에 설치했어요 흰색으로 사려고 폭풍검색끝에 결정했어요 배송기사님도 친절하시고 물건도 맘에 들어요,2020.12.23 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
50,삼성전자,에어드레서 DF60T8300WG 클래식화이트,단풍미래빌,배송도 빠르고. 일찍 설치해주고가셔서 좋네요. 조금 저렴하게 오늘집서. 사서 좋았고. 별 하자있는가는 모르겠어요. 잘 사용해야겠네요대리점은 카드할인해서도126. 달라하드라고요. 매장에는 물건도 없을뿐더러요. 그래서. 오늘집에서. 믿고 결제했읍니다. 세벌짜리라도 쓰기 좋구요. 많이 고민하고샀읍니다 남편이 필요로 하다길래 일년 돈 모아서. 선물로 사줬읍니다 이제품 좋아요 부담되시는분들은 요제품써도 좋을듯 해요. 저는 추천 입니당,2020.12.11 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
51,삼성전자,에어드레서 DF60T8300WG 클래식화이트,김종환9195,잘쓰겠습니다. 좋습니다. 짱!!!!ㅇ,2020.12.31 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
52,삼성전자,에어드레서 DF60T8300WG 클래식화이트,아앰해피,스타일러랑고민을했는데며칠사용해봤는데새옷입는느끼이좋아요,2020.12.06 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
53,삼성전자,에어드레서 DF60T8300WG 클래식화이트,숲에가서 살자,좀더큰걸살걸 후회했지만 식구가 없는걸 생각하면 잘햏다싶어요 매우만족합니다 강추에요,2020.12.03 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
54,삼성전자,에어드레서 DF60T8300WG 클래식화이트,랴옹:),작동 잘 되고 잘 사용하고 있어요 넘 좋네요!!,2020.12.01 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
55,삼성전자,에어드레서 DF60T8300WG 클래식화이트,malangirl,드레스룸에 필수품인거 같습니다 너무좋아용,2020.11.28 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
56,삼성전자,에어드레서 DF60T8300WG 클래식화이트,Minihyun,에어드레서 너무 잘쓰고있어요~ 붙박이장 세트로 맞췄어요,2020.12.09 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/372321/selling
57,삼성전자,에어드레서 DF60T8300WG 클래식화이트,희수정수맘,친절하게 잘 설치해주고 가셨습니다 생각보다 큽니다만 만족합니다~,2020.11.13 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
58,삼성전자,에어드레서 DF60T8300WG 클래식화이트,내마음속엔,에어드레서 아직 작동을 안해봤어요ㅜ 그치만 뭔가 듬직함이ㅎㅎ 제일 마음에 드는 기능은~ 드레스룸에서 쓸껀대ㅎㅎ 제습기능이 있다는 거예요~ 문 열어놓으면 방 전체가 제습이!!! 놀라운 기능 만족스러워요~,2020.09.13 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/372321/selling
59,삼성전자,에어드레서 DF60T8300WG 클래식화이트,.ㅋㅎㅅ,스타일러랑 고민하다 에어드레서 시켜서 바로 한번 돌려봤는데 음 ㅎㅎ 뽀송뽀송은 해요 ㅎㅎㅎ 드라마틱한 효과는 흠...,2021.03.06 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
60,삼성전자,에어드레서 DF60T8300WG 클래식화이트,뚱밍두,좋네요! 옷 종류별로 관리할 수 잇어요! 특히 모피 드라이 기능이 따봉따봉이네요:) 냄새 싹 사라지고 에어드레서에 사용하는 아로마시트 서비스도 좋았어용 ㅎㅎ 향이 오래갈 거 같아용 야무지게 쓸거같아요!,2021.01.02 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
61,삼성전자,에어드레서 DF60T8300WG 클래식화이트,heidip,코로나때매 너무 자주 빨래할 수 없는 것들 해결하려 샀어요 친절배송감사합니다,2020.11.26 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
62,삼성전자,에어드레서 DF60T8300WG 클래식화이트,빨강머리써니,붙박이장 설치후 도착해서 설치가 간단할줄 알았더니 콘센트위치와 (구옥이라) 바닥이 평탄치 않아서 균형잡으시느라 기사님들 고생하셨는데 짜증한번 안내고 끝까지 최선을 다해 설치해주셔서 감사합니다. 아직 사용전이라~ 삼성인데 잘 되겠죠^^,2021.03.04 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
63,삼성전자,에어드레서 DF60T8300WG 클래식화이트,loveric6,"특가로 떴을때 큰맘 먹고 샀네요 ㅋ 미리 구매하고 이삿날 주말에 맞춰서 배송일 지정까지 해서 오늘 드디어 받았습니다! 배송기사님 엄청 친절하시고, 에어드레서도 반짝반짝 빛이 나네요 ㅎㅎㅎ 아직 사용전인데 뭐 문제 있겠어요? 믿고 씁니다!><",2020.12.12 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
64,삼성전자,에어드레서 DF60T8300WG 클래식화이트,민들레박보3,예뻐요 저희 집 인테리어에 딱입니다. 배송은 좀 기다렸는데 특가로 구매해서 만족하구요. 설치도 친절하게 잘 해주셨어요.,2020.12.07 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
65,삼성전자,에어드레서 DF60T8300WG 클래식화이트,쩡쩡♥,화이트라 너무 깔끔하고 인테리어에 딱 잘맞아서 좋아요~ 기사님도 친절하게 설명도 잘해주시고 좋았습니다^^,2020.12.11 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
66,삼성전자,에어드레서 DF60T8300WG 클래식화이트,songeul,하얀색인데 깔끔한 느낌을 줍니다. 표준모드(스팀클리닝>드라이) 39분 해서 보니 드라이한 정장 느낌이 어느 정도 나는 것 같습니다. 외투류 한번씩 해 주면 깨끗한 느낌을 자주 받을 것 같아요,2020.12.02 ∙ 오늘의집 구매,https://ohou.se/productions/372321/selling
67,삼성전자,에어드레서 DF60T8300WG 클래식화이트,yoooujkim,신혼집에 에어드레서 들여놨는데 ㅎㅎ 예뻐요! 진짜 겨울되고 미세먼지 많은 날에 더더욱 더 많이 쓰게되고 살균효과까지 되서 안심되는것도 있어요!,2020.11.13 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/372321/selling
68,삼성전자,버블샷 드럼세탁기+건조기 WF12F9K3UMW11+DV90R6200QW,skjmkj9250,"오~~신세계!!! 얼마전부터 건조기를 눈독 들이고는 있었는데 가격도 그렇고 고민이되서 마음에만 담아두고 있었는데 이사를 하면서 좁아진 집 덕분에^^;;이불 빨래도 자주하는 저로썬 빨래 널곳이 마땅치 않아 고민하던중 헉!! 건조기 한대 가격보다 착한 금액인데 드럼 세탁기에 설치키트 꽁짜까지~~역쉬 삼성 !! 감동에 감동ㅠㅠ큰맘먹고 현박!!ㅋㅋ 질렀습니다~~ 감사히도 10만원 할인권까지ㅎㅎㅎ 12년쓴 정든 통돌이..빨래 건조대여 굿바이.. 9키로라해서 작을까봐 걱정했는데 생각보다 건조기가 커서 이불건조도 충분하고 세탁기도 마찮가지로 4인가족 기본빨래 충분히 하고 남습니다..자, 이제 처음 써보는거라 전기세가 얼마나 나올런지 걱정은 조금되지만!!ㅎㅎ 집안 살림 장만하고 행복해보긴 처음 입니다~~",2020.10.21 ∙ 오늘의집 구매,https://ohou.se/productions/431854/selling
69,삼성전자,버블샷 드럼세탁기+건조기 WF12F9K3UMW11+DV90R6200QW,서해피,"화장실이 비좁은데 건조기까지 꼭 해야만 하는 자취방 상황때문에 샀어요..! 단종 모델이긴 하지만 1인가구가 쓰기에 완전 충분하고 가격도 저렴해요. 기사님이 다 설치해주십니다~ 세탁, 건조 둘다 아쉬울 점 1도 없어요",2021.02.13 ∙ 오늘의집 구매,https://ohou.se/productions/431854/selling
70,삼성전자,버블샷 드럼세탁기+건조기 WF12F9K3UMW11+DV90R6200QW,12월귀속,"배송은 늦게되는것 알고있어서 크게 영향없었구요 오히려 생각보다 빨리 와서 놀람ㅋㅋㅋㅋ 세탁기도 사고싶고, 건조기도 사고싶은데 예산은 한정되어 있어서 고민하던차에 발견해서 주문했습니다 전기세 걱정되긴 했는데 어차피 매일 돌리는것도 아니고, 기왕 살때 좋은거로 사자하는 생각으로 주문했고, 완전 만족합니다 ! 추가로 가전제품은 비슷한 가격대에서는 성능은 크게 차이 없는것같아서 저는 배송이나 설치 기사님들을 좀 더 보게되는것같은데, 이렇게 친절하고 전문적인 기사님들 찾기 힘들것같아요 설치부터 설치후 사용방법, 좀더 오래쓰는 방법, 관리방법 등 상세하게 알려주시고, 정말 감사드립니다",2020.10.13 ∙ 오늘의집 구매,https://ohou.se/productions/431854/selling
71,삼성전자,버블샷 드럼세탁기+건조기 WF12F9K3UMW11+DV90R6200QW,우영인2,구매하기까지 많이 생각하고 비교해보고 구매했어요. 기사님들도 친절하셨고 설치도 뚝딱 해주셨어요. 배송 오시기 전부터 시간 조절하고 설명도 정말 친절하게 잘해주셨어요. 기능도 많고 너무너무 마음에 듭니다,2020.09.06 ∙ 오늘의집 구매,https://ohou.se/productions/431854/selling
72,삼성전자,버블샷 드럼세탁기+건조기 WF12F9K3UMW11+DV90R6200QW,유이맘4,배송&설치 친절하시고 설치 후 바로 사용해봤는데 조작도 쉬웠습니다. 건조기 함께 구입해서 사용했는데 신세계를 경험했어요,2020.10.28 ∙ 오늘의집 구매,https://ohou.se/productions/431854/selling
